starttime	seconds	ctime	dtime	ttime	wait
Tue Sep 08 10:07:56 2015	1441687076	15	13	28	13
Tue Sep 08 10:07:56 2015	1441687076	1	27	28	26
Tue Sep 08 10:07:58 2015	1441687078	2	26	28	26
Tue Sep 08 10:07:58 2015	1441687078	1	27	28	27
Tue Sep 08 10:07:56 2015	1441687076	1	27	28	26
Tue Sep 08 10:07:57 2015	1441687077	1	28	28	27
Tue Sep 08 10:07:57 2015	1441687077	1	27	28	26
Tue Sep 08 10:07:57 2015	1441687077	1	27	28	27
Tue Sep 08 10:07:58 2015	1441687078	1	27	28	27
Tue Sep 08 10:07:55 2015	1441687075	1	27	28	27
Tue Sep 08 10:07:55 2015	1441687075	0	28	28	27
Tue Sep 08 10:07:58 2015	1441687078	1	27	28	26
Tue Sep 08 10:07:58 2015	1441687078	1	27	28	27
Tue Sep 08 10:07:56 2015	1441687076	2	26	28	25
Tue Sep 08 10:07:56 2015	1441687076	2	27	28	26
Tue Sep 08 10:07:58 2015	1441687078	1	28	28	27
Tue Sep 08 10:07:58 2015	1441687078	1	28	28	26
Tue Sep 08 10:07:58 2015	1441687078	1	28	28	27
Tue Sep 08 10:07:57 2015	1441687077	3	25	28	24
Tue Sep 08 10:07:57 2015	1441687077	1	27	28	26
Tue Sep 08 10:07:58 2015	1441687078	1	27	28	26
Tue Sep 08 10:07:58 2015	1441687078	3	25	28	25
Tue Sep 08 10:07:55 2015	1441687075	1	28	28	27
Tue Sep 08 10:07:56 2015	1441687076	2	26	28	25
Tue Sep 08 10:07:57 2015	1441687077	1	28	28	27
Tue Sep 08 10:07:56 2015	1441687076	2	26	28	26
Tue Sep 08 10:07:57 2015	1441687077	1	27	28	26
Tue Sep 08 10:07:56 2015	1441687076	1	27	28	27
Tue Sep 08 10:07:57 2015	1441687077	1	27	28	26
Tue Sep 08 10:07:56 2015	1441687076	1	28	28	27
Tue Sep 08 10:07:58 2015	1441687078	2	26	28	26
Tue Sep 08 10:07:57 2015	1441687077	2	26	28	26
Tue Sep 08 10:07:55 2015	1441687075	1	27	28	27
Tue Sep 08 10:07:56 2015	1441687076	1	27	28	26
Tue Sep 08 10:07:56 2015	1441687076	2	26	28	26
Tue Sep 08 10:07:57 2015	1441687077	1	28	28	27
Tue Sep 08 10:07:56 2015	1441687076	1	27	28	27
Tue Sep 08 10:07:58 2015	1441687078	1	28	28	27
Tue Sep 08 10:07:57 2015	1441687077	1	28	28	27
Tue Sep 08 10:07:57 2015	1441687077	1	28	29	27
Tue Sep 08 10:07:56 2015	1441687076	0	28	29	27
Tue Sep 08 10:07:56 2015	1441687076	0	28	29	28
Tue Sep 08 10:07:57 2015	1441687077	1	28	29	27
Tue Sep 08 10:07:57 2015	1441687077	0	28	29	27
Tue Sep 08 10:07:57 2015	1441687077	2	27	29	26
Tue Sep 08 10:07:56 2015	1441687076	1	28	29	28
Tue Sep 08 10:07:58 2015	1441687078	1	28	29	27
Tue Sep 08 10:07:56 2015	1441687076	1	28	29	27
Tue Sep 08 10:07:58 2015	1441687078	2	27	29	26
Tue Sep 08 10:07:55 2015	1441687075	1	28	29	26
Tue Sep 08 10:07:57 2015	1441687077	1	28	29	27
Tue Sep 08 10:07:56 2015	1441687076	2	27	29	26
Tue Sep 08 10:07:56 2015	1441687076	0	28	29	28
Tue Sep 08 10:07:55 2015	1441687075	3	26	29	25
Tue Sep 08 10:07:57 2015	1441687077	2	27	29	26
Tue Sep 08 10:07:55 2015	1441687075	1	28	29	28
Tue Sep 08 10:07:56 2015	1441687076	2	27	29	27
Tue Sep 08 10:07:58 2015	1441687078	0	29	29	28
Tue Sep 08 10:07:55 2015	1441687075	1	29	29	28
Tue Sep 08 10:07:56 2015	1441687076	1	28	29	28
Tue Sep 08 10:07:57 2015	1441687077	3	26	29	25
Tue Sep 08 10:07:57 2015	1441687077	1	28	29	27
Tue Sep 08 10:07:57 2015	1441687077	1	29	29	28
Tue Sep 08 10:07:58 2015	1441687078	1	29	29	28
Tue Sep 08 10:07:56 2015	1441687076	1	29	29	28
Tue Sep 08 10:07:56 2015	1441687076	1	29	29	28
Tue Sep 08 10:07:57 2015	1441687077	2	27	29	26
Tue Sep 08 10:07:57 2015	1441687077	1	29	29	28
Tue Sep 08 10:07:57 2015	1441687077	1	29	29	28
Tue Sep 08 10:07:58 2015	1441687078	3	27	29	26
Tue Sep 08 10:07:57 2015	1441687077	1	28	30	27
Tue Sep 08 10:07:56 2015	1441687076	2	28	30	27
Tue Sep 08 10:07:56 2015	1441687076	2	27	30	27
Tue Sep 08 10:07:55 2015	1441687075	0	29	30	28
Tue Sep 08 10:07:57 2015	1441687077	2	28	30	27
Tue Sep 08 10:07:57 2015	1441687077	1	28	30	28
Tue Sep 08 10:07:57 2015	1441687077	1	29	30	28
Tue Sep 08 10:07:55 2015	1441687075	1	28	30	28
Tue Sep 08 10:07:57 2015	1441687077	1	29	30	28
Tue Sep 08 10:07:56 2015	1441687076	1	29	30	28
Tue Sep 08 10:07:55 2015	1441687075	1	29	30	28
Tue Sep 08 10:07:56 2015	1441687076	1	29	30	28
Tue Sep 08 10:07:56 2015	1441687076	2	28	30	27
Tue Sep 08 10:07:56 2015	1441687076	1	29	30	28
Tue Sep 08 10:07:57 2015	1441687077	1	29	30	27
Tue Sep 08 10:07:57 2015	1441687077	1	29	30	29
Tue Sep 08 10:07:55 2015	1441687075	3	27	30	26
Tue Sep 08 10:07:56 2015	1441687076	1	29	30	28
Tue Sep 08 10:07:56 2015	1441687076	2	28	30	27
Tue Sep 08 10:07:57 2015	1441687077	0	29	30	29
Tue Sep 08 10:07:58 2015	1441687078	1	29	30	29
Tue Sep 08 10:07:55 2015	1441687075	3	27	30	26
Tue Sep 08 10:07:57 2015	1441687077	2	28	30	28
Tue Sep 08 10:07:58 2015	1441687078	1	29	30	28
Tue Sep 08 10:07:56 2015	1441687076	1	29	30	29
Tue Sep 08 10:07:58 2015	1441687078	2	28	30	28
Tue Sep 08 10:07:57 2015	1441687077	1	29	30	28
Tue Sep 08 10:07:58 2015	1441687078	1	29	30	29
Tue Sep 08 10:07:58 2015	1441687078	1	29	30	29
Tue Sep 08 10:07:56 2015	1441687076	1	29	30	29
Tue Sep 08 10:07:57 2015	1441687077	1	30	30	29
Tue Sep 08 10:07:57 2015	1441687077	1	29	30	28
Tue Sep 08 10:07:57 2015	1441687077	1	30	30	29
Tue Sep 08 10:07:56 2015	1441687076	2	28	30	28
Tue Sep 08 10:07:56 2015	1441687076	1	30	30	28
Tue Sep 08 10:07:57 2015	1441687077	1	30	30	29
Tue Sep 08 10:07:55 2015	1441687075	0	30	30	29
Tue Sep 08 10:07:58 2015	1441687078	1	30	30	29
Tue Sep 08 10:07:58 2015	1441687078	1	29	30	28
Tue Sep 08 10:07:57 2015	1441687077	1	29	30	29
Tue Sep 08 10:07:57 2015	1441687077	1	30	30	29
Tue Sep 08 10:07:58 2015	1441687078	2	29	30	28
Tue Sep 08 10:07:55 2015	1441687075	3	27	30	27
Tue Sep 08 10:07:55 2015	1441687075	1	29	30	28
Tue Sep 08 10:07:55 2015	1441687075	2	28	30	28
Tue Sep 08 10:07:57 2015	1441687077	2	29	30	28
Tue Sep 08 10:07:55 2015	1441687075	0	30	30	29
Tue Sep 08 10:07:56 2015	1441687076	2	28	30	28
Tue Sep 08 10:07:56 2015	1441687076	3	27	30	27
Tue Sep 08 10:07:55 2015	1441687075	2	29	30	28
Tue Sep 08 10:07:57 2015	1441687077	3	27	30	27
Tue Sep 08 10:07:56 2015	1441687076	2	29	30	28
Tue Sep 08 10:07:56 2015	1441687076	1	29	31	28
Tue Sep 08 10:07:56 2015	1441687076	0	30	31	29
Tue Sep 08 10:07:56 2015	1441687076	1	30	31	30
Tue Sep 08 10:07:58 2015	1441687078	2	29	31	28
Tue Sep 08 10:07:55 2015	1441687075	1	30	31	29
Tue Sep 08 10:07:56 2015	1441687076	3	28	31	27
Tue Sep 08 10:07:57 2015	1441687077	1	29	31	29
Tue Sep 08 10:07:58 2015	1441687078	1	30	31	29
Tue Sep 08 10:07:55 2015	1441687075	1	30	31	29
Tue Sep 08 10:07:58 2015	1441687078	1	30	31	30
Tue Sep 08 10:07:58 2015	1441687078	1	30	31	29
Tue Sep 08 10:07:58 2015	1441687078	3	28	31	28
Tue Sep 08 10:07:58 2015	1441687078	3	29	31	28
Tue Sep 08 10:07:56 2015	1441687076	0	31	31	30
Tue Sep 08 10:07:57 2015	1441687077	1	30	31	30
Tue Sep 08 10:07:57 2015	1441687077	2	29	31	28
Tue Sep 08 10:07:57 2015	1441687077	2	29	31	28
Tue Sep 08 10:07:58 2015	1441687078	3	28	31	28
Tue Sep 08 10:07:58 2015	1441687078	2	29	31	29
Tue Sep 08 10:07:56 2015	1441687076	1	30	31	30
Tue Sep 08 10:07:58 2015	1441687078	2	29	31	28
Tue Sep 08 10:07:58 2015	1441687078	2	30	31	29
Tue Sep 08 10:07:55 2015	1441687075	1	30	31	29
Tue Sep 08 10:07:56 2015	1441687076	2	29	31	29
Tue Sep 08 10:07:56 2015	1441687076	1	30	31	29
Tue Sep 08 10:07:58 2015	1441687078	2	29	31	29
Tue Sep 08 10:07:57 2015	1441687077	2	30	31	29
Tue Sep 08 10:07:58 2015	1441687078	1	31	31	30
Tue Sep 08 10:07:57 2015	1441687077	0	31	32	31
Tue Sep 08 10:07:58 2015	1441687078	1	31	32	30
Tue Sep 08 10:07:58 2015	1441687078	1	30	32	30
Tue Sep 08 10:07:56 2015	1441687076	2	30	32	29
Tue Sep 08 10:07:58 2015	1441687078	2	30	32	29
Tue Sep 08 10:07:55 2015	1441687075	1	31	32	30
Tue Sep 08 10:07:58 2015	1441687078	1	31	32	30
Tue Sep 08 10:07:57 2015	1441687077	1	31	32	31
Tue Sep 08 10:07:57 2015	1441687077	1	31	32	31
Tue Sep 08 10:07:57 2015	1441687077	3	29	32	28
Tue Sep 08 10:07:55 2015	1441687075	1	31	32	31
Tue Sep 08 10:07:56 2015	1441687076	1	31	32	31
Tue Sep 08 10:07:55 2015	1441687075	1	31	32	31
Tue Sep 08 10:07:58 2015	1441687078	1	31	32	31
Tue Sep 08 10:07:55 2015	1441687075	1	31	32	31
Tue Sep 08 10:07:57 2015	1441687077	1	31	32	31
Tue Sep 08 10:07:56 2015	1441687076	1	31	32	31
Tue Sep 08 10:07:56 2015	1441687076	1	31	32	31
Tue Sep 08 10:07:56 2015	1441687076	1	32	32	31
Tue Sep 08 10:07:56 2015	1441687076	1	31	32	30
Tue Sep 08 10:07:57 2015	1441687077	1	31	32	30
Tue Sep 08 10:07:56 2015	1441687076	1	32	32	31
Tue Sep 08 10:07:56 2015	1441687076	1	31	32	30
Tue Sep 08 10:07:56 2015	1441687076	1	32	32	31
Tue Sep 08 10:07:57 2015	1441687077	1	32	32	31
Tue Sep 08 10:07:57 2015	1441687077	2	31	33	30
Tue Sep 08 10:07:57 2015	1441687077	3	30	33	29
Tue Sep 08 10:07:56 2015	1441687076	1	32	33	31
Tue Sep 08 10:07:58 2015	1441687078	3	30	33	29
Tue Sep 08 10:07:58 2015	1441687078	1	32	33	31
Tue Sep 08 10:07:55 2015	1441687075	1	32	33	32
Tue Sep 08 10:07:56 2015	1441687076	1	32	33	31
Tue Sep 08 10:07:58 2015	1441687078	2	31	33	30
Tue Sep 08 10:07:58 2015	1441687078	3	30	33	30
Tue Sep 08 10:07:57 2015	1441687077	1	32	33	31
Tue Sep 08 10:07:58 2015	1441687078	2	31	33	31
Tue Sep 08 10:07:55 2015	1441687075	1	32	33	31
Tue Sep 08 10:07:55 2015	1441687075	1	32	33	31
Tue Sep 08 10:07:56 2015	1441687076	1	32	33	31
Tue Sep 08 10:07:56 2015	1441687076	5	29	33	28
Tue Sep 08 10:07:56 2015	1441687076	3	30	33	29
Tue Sep 08 10:07:56 2015	1441687076	3	31	33	30
Tue Sep 08 10:07:56 2015	1441687076	1	33	33	32
Tue Sep 08 10:07:58 2015	1441687078	2	31	33	30
Tue Sep 08 10:07:56 2015	1441687076	2	31	33	31
Tue Sep 08 10:07:56 2015	1441687076	3	30	33	30
Tue Sep 08 10:07:56 2015	1441687076	1	33	33	32
Tue Sep 08 10:07:58 2015	1441687078	2	32	33	31
Tue Sep 08 10:07:56 2015	1441687076	3	31	33	30
Tue Sep 08 10:07:56 2015	1441687076	1	32	33	32
Tue Sep 08 10:07:58 2015	1441687078	1	33	33	32
Tue Sep 08 10:07:55 2015	1441687075	2	31	34	31
Tue Sep 08 10:07:55 2015	1441687075	1	33	34	32
Tue Sep 08 10:07:55 2015	1441687075	1	33	34	32
Tue Sep 08 10:07:55 2015	1441687075	2	32	34	31
Tue Sep 08 10:07:56 2015	1441687076	0	34	34	33
Tue Sep 08 10:07:56 2015	1441687076	3	32	34	31
Tue Sep 08 10:07:55 2015	1441687075	1	33	34	33
Tue Sep 08 10:07:58 2015	1441687078	2	32	34	31
Tue Sep 08 10:07:56 2015	1441687076	1	34	34	33
Tue Sep 08 10:07:55 2015	1441687075	2	32	34	32
Tue Sep 08 10:07:56 2015	1441687076	2	32	34	31
Tue Sep 08 10:07:56 2015	1441687076	2	33	34	32
Tue Sep 08 10:07:55 2015	1441687075	1	34	34	33
Tue Sep 08 10:07:57 2015	1441687077	3	31	34	30
Tue Sep 08 10:07:55 2015	1441687075	4	31	35	31
Tue Sep 08 10:07:56 2015	1441687076	5	30	35	29
Tue Sep 08 10:07:56 2015	1441687076	4	31	35	30
Tue Sep 08 10:07:55 2015	1441687075	3	31	35	30
Tue Sep 08 10:07:58 2015	1441687078	1	34	35	33
Tue Sep 08 10:07:55 2015	1441687075	2	33	35	32
Tue Sep 08 10:07:58 2015	1441687078	3	32	35	32
Tue Sep 08 10:07:56 2015	1441687076	4	31	35	30
Tue Sep 08 10:07:58 2015	1441687078	2	33	35	33
Tue Sep 08 10:07:56 2015	1441687076	1	34	35	33
Tue Sep 08 10:07:55 2015	1441687075	2	34	35	33
Tue Sep 08 10:07:57 2015	1441687077	4	32	35	31
Tue Sep 08 10:07:55 2015	1441687075	1	35	35	34
Tue Sep 08 10:07:55 2015	1441687075	1	35	35	34
Tue Sep 08 10:07:56 2015	1441687076	2	33	35	32
Tue Sep 08 10:07:56 2015	1441687076	1	35	35	34
Tue Sep 08 10:07:55 2015	1441687075	1	35	35	34
Tue Sep 08 10:07:56 2015	1441687076	3	33	35	32
Tue Sep 08 10:07:58 2015	1441687078	3	32	36	32
Tue Sep 08 10:07:56 2015	1441687076	1	35	36	34
Tue Sep 08 10:07:55 2015	1441687075	1	35	36	34
Tue Sep 08 10:07:58 2015	1441687078	3	33	36	32
Tue Sep 08 10:07:55 2015	1441687075	2	34	36	33
Tue Sep 08 10:07:58 2015	1441687078	1	35	36	34
Tue Sep 08 10:07:55 2015	1441687075	2	34	36	33
Tue Sep 08 10:07:55 2015	1441687075	1	35	36	34
Tue Sep 08 10:07:56 2015	1441687076	2	34	36	33
Tue Sep 08 10:07:57 2015	1441687077	3	33	36	33
Tue Sep 08 10:07:56 2015	1441687076	0	35	36	35
Tue Sep 08 10:07:56 2015	1441687076	1	35	36	34
Tue Sep 08 10:07:56 2015	1441687076	2	34	36	34
Tue Sep 08 10:07:57 2015	1441687077	1	36	36	35
Tue Sep 08 10:07:55 2015	1441687075	1	35	36	34
Tue Sep 08 10:07:56 2015	1441687076	2	34	36	34
Tue Sep 08 10:07:57 2015	1441687077	1	36	36	34
Tue Sep 08 10:07:55 2015	1441687075	2	34	36	34
Tue Sep 08 10:07:55 2015	1441687075	2	35	36	34
Tue Sep 08 10:07:58 2015	1441687078	2	35	37	34
Tue Sep 08 10:07:55 2015	1441687075	3	33	37	33
Tue Sep 08 10:07:55 2015	1441687075	1	36	37	35
Tue Sep 08 10:07:56 2015	1441687076	3	34	37	33
Tue Sep 08 10:07:55 2015	1441687075	1	35	37	35
Tue Sep 08 10:07:58 2015	1441687078	2	35	37	34
Tue Sep 08 10:07:55 2015	1441687075	2	35	37	34
Tue Sep 08 10:07:56 2015	1441687076	4	32	37	32
Tue Sep 08 10:07:56 2015	1441687076	0	37	37	36
Tue Sep 08 10:07:56 2015	1441687076	4	33	37	33
Tue Sep 08 10:07:55 2015	1441687075	1	36	37	36
Tue Sep 08 10:07:55 2015	1441687075	1	37	37	36
Tue Sep 08 10:07:55 2015	1441687075	2	36	37	35
Tue Sep 08 10:07:55 2015	1441687075	2	35	37	34
Tue Sep 08 10:07:55 2015	1441687075	1	37	37	36
Tue Sep 08 10:07:55 2015	1441687075	3	34	38	34
Tue Sep 08 10:07:55 2015	1441687075	2	35	38	34
Tue Sep 08 10:07:55 2015	1441687075	4	34	38	33
Tue Sep 08 10:07:57 2015	1441687077	1	37	38	35
Tue Sep 08 10:07:58 2015	1441687078	1	37	38	36
Tue Sep 08 10:07:56 2015	1441687076	1	37	38	36
Tue Sep 08 10:07:55 2015	1441687075	1	37	38	36
Tue Sep 08 10:07:55 2015	1441687075	1	37	38	36
Tue Sep 08 10:07:55 2015	1441687075	1	37	38	36
Tue Sep 08 10:07:55 2015	1441687075	1	37	38	36
Tue Sep 08 10:07:55 2015	1441687075	1	37	38	37
Tue Sep 08 10:07:55 2015	1441687075	3	36	38	35
Tue Sep 08 10:07:57 2015	1441687077	0	38	38	37
Tue Sep 08 10:07:57 2015	1441687077	3	35	38	34
Tue Sep 08 10:07:55 2015	1441687075	4	34	39	34
Tue Sep 08 10:07:56 2015	1441687076	2	37	39	37
Tue Sep 08 10:07:56 2015	1441687076	1	38	39	38
Tue Sep 08 10:07:55 2015	1441687075	1	38	39	38
Tue Sep 08 10:07:55 2015	1441687075	1	38	39	37
Tue Sep 08 10:07:57 2015	1441687077	3	36	39	35
Tue Sep 08 10:07:55 2015	1441687075	3	36	40	35
Tue Sep 08 10:07:55 2015	1441687075	1	38	40	38
Tue Sep 08 10:07:55 2015	1441687075	1	39	40	38
Tue Sep 08 10:07:57 2015	1441687077	4	35	40	35
Tue Sep 08 10:07:55 2015	1441687075	1	39	40	38
Tue Sep 08 10:07:55 2015	1441687075	1	39	40	38
Tue Sep 08 10:07:55 2015	1441687075	1	39	40	38
Tue Sep 08 10:07:55 2015	1441687075	1	39	40	38
Tue Sep 08 10:07:55 2015	1441687075	2	38	40	37
Tue Sep 08 10:07:57 2015	1441687077	1	39	40	38
Tue Sep 08 10:07:55 2015	1441687075	3	37	40	37
Tue Sep 08 10:07:57 2015	1441687077	4	36	40	36
Tue Sep 08 10:07:55 2015	1441687075	1	39	40	39
Tue Sep 08 10:07:57 2015	1441687077	2	38	40	38
Tue Sep 08 10:07:56 2015	1441687076	1	39	40	39
Tue Sep 08 10:07:55 2015	1441687075	2	39	40	38
Tue Sep 08 10:07:57 2015	1441687077	3	38	40	37
Tue Sep 08 10:07:55 2015	1441687075	2	39	40	38
Tue Sep 08 10:07:57 2015	1441687077	1	39	41	39
Tue Sep 08 10:07:55 2015	1441687075	1	40	41	39
Tue Sep 08 10:07:57 2015	1441687077	1	40	41	40
Tue Sep 08 10:07:57 2015	1441687077	1	40	41	39
Tue Sep 08 10:07:55 2015	1441687075	2	39	41	38
Tue Sep 08 10:07:55 2015	1441687075	1	40	41	39
Tue Sep 08 10:07:56 2015	1441687076	1	41	41	40
Tue Sep 08 10:07:55 2015	1441687075	1	40	41	40
Tue Sep 08 10:07:57 2015	1441687077	1	40	41	40
Tue Sep 08 10:07:55 2015	1441687075	1	40	41	39
Tue Sep 08 10:07:55 2015	1441687075	2	40	41	39
Tue Sep 08 10:07:56 2015	1441687076	3	39	42	38
Tue Sep 08 10:07:58 2015	1441687078	1	41	42	40
Tue Sep 08 10:07:56 2015	1441687076	1	41	42	41
Tue Sep 08 10:07:56 2015	1441687076	1	41	42	41
Tue Sep 08 10:07:57 2015	1441687077	1	41	42	40
Tue Sep 08 10:07:55 2015	1441687075	1	41	42	40
Tue Sep 08 10:07:58 2015	1441687078	1	42	42	41
Tue Sep 08 10:07:56 2015	1441687076	1	41	42	41
Tue Sep 08 10:07:56 2015	1441687076	2	40	42	40
Tue Sep 08 10:07:57 2015	1441687077	2	41	42	40
Tue Sep 08 10:07:57 2015	1441687077	1	41	42	41
Tue Sep 08 10:07:57 2015	1441687077	1	41	42	41
Tue Sep 08 10:07:56 2015	1441687076	1	42	42	40
Tue Sep 08 10:07:56 2015	1441687076	1	42	42	41
Tue Sep 08 10:07:57 2015	1441687077	1	42	42	41
Tue Sep 08 10:07:56 2015	1441687076	5	38	42	37
Tue Sep 08 10:07:56 2015	1441687076	3	39	42	39
Tue Sep 08 10:07:57 2015	1441687077	0	42	42	41
Tue Sep 08 10:07:57 2015	1441687077	1	41	43	41
Tue Sep 08 10:07:57 2015	1441687077	2	41	43	41
Tue Sep 08 10:07:57 2015	1441687077	2	41	43	41
Tue Sep 08 10:07:56 2015	1441687076	1	43	43	42
Tue Sep 08 10:07:58 2015	1441687078	2	41	43	40
Tue Sep 08 10:07:56 2015	1441687076	1	43	43	42
Tue Sep 08 10:07:55 2015	1441687075	1	43	43	42
Tue Sep 08 10:07:57 2015	1441687077	1	43	43	42
Tue Sep 08 10:07:56 2015	1441687076	1	43	43	42
Tue Sep 08 10:07:56 2015	1441687076	0	43	43	42
Tue Sep 08 10:07:56 2015	1441687076	2	42	44	41
Tue Sep 08 10:07:55 2015	1441687075	1	43	44	42
Tue Sep 08 10:07:57 2015	1441687077	1	43	44	43
Tue Sep 08 10:07:57 2015	1441687077	1	43	44	42
Tue Sep 08 10:07:56 2015	1441687076	2	42	44	42
Tue Sep 08 10:07:56 2015	1441687076	0	43	44	43
Tue Sep 08 10:07:56 2015	1441687076	1	43	44	42
Tue Sep 08 10:07:56 2015	1441687076	1	43	44	43
Tue Sep 08 10:07:56 2015	1441687076	1	43	44	43
Tue Sep 08 10:07:58 2015	1441687078	1	44	44	43
Tue Sep 08 10:07:57 2015	1441687077	1	44	44	43
Tue Sep 08 10:07:55 2015	1441687075	1	44	44	43
Tue Sep 08 10:07:56 2015	1441687076	3	41	44	41
Tue Sep 08 10:07:56 2015	1441687076	1	44	44	43
Tue Sep 08 10:07:56 2015	1441687076	1	43	44	43
Tue Sep 08 10:07:56 2015	1441687076	1	44	44	43
Tue Sep 08 10:07:56 2015	1441687076	1	43	44	43
Tue Sep 08 10:07:56 2015	1441687076	1	44	45	43
Tue Sep 08 10:07:56 2015	1441687076	3	42	45	41
Tue Sep 08 10:07:55 2015	1441687075	1	44	45	43
Tue Sep 08 10:07:55 2015	1441687075	1	44	45	43
Tue Sep 08 10:07:55 2015	1441687075	1	45	45	44
Tue Sep 08 10:07:56 2015	1441687076	2	43	45	43
Tue Sep 08 10:07:57 2015	1441687077	2	43	45	43
Tue Sep 08 10:07:57 2015	1441687077	1	45	46	45
Tue Sep 08 10:07:56 2015	1441687076	1	45	46	45
Tue Sep 08 10:07:57 2015	1441687077	2	44	46	44
Tue Sep 08 10:07:55 2015	1441687075	1	46	46	45
Tue Sep 08 10:07:55 2015	1441687075	3	43	46	42
Tue Sep 08 10:07:55 2015	1441687075	1	46	46	45
Tue Sep 08 10:07:58 2015	1441687078	1	46	46	45
Tue Sep 08 10:07:57 2015	1441687077	1	46	46	45
Tue Sep 08 10:07:57 2015	1441687077	1	46	47	45
Tue Sep 08 10:07:57 2015	1441687077	1	46	47	45
Tue Sep 08 10:07:58 2015	1441687078	1	46	47	46
Tue Sep 08 10:07:55 2015	1441687075	1	46	47	46
Tue Sep 08 10:07:57 2015	1441687077	1	46	47	46
Tue Sep 08 10:07:56 2015	1441687076	2	45	47	45
Tue Sep 08 10:07:57 2015	1441687077	1	47	47	45
Tue Sep 08 10:07:57 2015	1441687077	2	45	48	44
Tue Sep 08 10:07:57 2015	1441687077	3	45	48	45
Tue Sep 08 10:07:56 2015	1441687076	3	45	48	44
Tue Sep 08 10:07:57 2015	1441687077	2	46	48	46
Tue Sep 08 10:07:58 2015	1441687078	1	47	48	46
Tue Sep 08 10:07:56 2015	1441687076	3	45	48	45
Tue Sep 08 10:07:56 2015	1441687076	1	47	48	47
Tue Sep 08 10:07:55 2015	1441687075	1	47	48	47
Tue Sep 08 10:07:56 2015	1441687076	1	47	48	46
Tue Sep 08 10:07:56 2015	1441687076	1	47	48	46
Tue Sep 08 10:07:58 2015	1441687078	3	45	48	45
Tue Sep 08 10:07:56 2015	1441687076	2	46	48	46
Tue Sep 08 10:07:58 2015	1441687078	2	47	48	46
Tue Sep 08 10:07:56 2015	1441687076	1	48	49	47
Tue Sep 08 10:07:56 2015	1441687076	1	48	49	48
Tue Sep 08 10:07:57 2015	1441687077	1	48	49	47
Tue Sep 08 10:07:55 2015	1441687075	1	48	49	48
Tue Sep 08 10:07:58 2015	1441687078	1	48	49	47
Tue Sep 08 10:07:58 2015	1441687078	3	47	49	46
Tue Sep 08 10:07:58 2015	1441687078	3	46	49	46
Tue Sep 08 10:07:56 2015	1441687076	1	48	49	48
Tue Sep 08 10:07:56 2015	1441687076	0	49	49	48
Tue Sep 08 10:07:57 2015	1441687077	1	48	49	48
Tue Sep 08 10:07:56 2015	1441687076	3	46	49	45
Tue Sep 08 10:07:56 2015	1441687076	3	46	49	46
Tue Sep 08 10:07:57 2015	1441687077	2	48	49	47
Tue Sep 08 10:07:56 2015	1441687076	2	48	49	47
Tue Sep 08 10:07:56 2015	1441687076	1	49	49	48
Tue Sep 08 10:07:56 2015	1441687076	1	49	50	48
Tue Sep 08 10:07:56 2015	1441687076	2	48	50	47
Tue Sep 08 10:07:56 2015	1441687076	2	48	50	47
Tue Sep 08 10:07:55 2015	1441687075	3	47	50	47
Tue Sep 08 10:07:56 2015	1441687076	3	47	50	47
Tue Sep 08 10:07:56 2015	1441687076	1	49	50	48
Tue Sep 08 10:07:57 2015	1441687077	1	49	50	49
Tue Sep 08 10:07:56 2015	1441687076	1	49	50	48
Tue Sep 08 10:07:56 2015	1441687076	2	48	50	48
Tue Sep 08 10:07:58 2015	1441687078	1	49	50	49
Tue Sep 08 10:07:56 2015	1441687076	1	50	51	49
Tue Sep 08 10:07:57 2015	1441687077	1	50	51	49
Tue Sep 08 10:07:55 2015	1441687075	1	50	51	48
Tue Sep 08 10:07:55 2015	1441687075	1	50	51	49
Tue Sep 08 10:07:56 2015	1441687076	1	50	51	49
Tue Sep 08 10:07:55 2015	1441687075	3	48	51	47
Tue Sep 08 10:07:55 2015	1441687075	3	48	51	47
Tue Sep 08 10:07:57 2015	1441687077	4	47	51	46
Tue Sep 08 10:07:57 2015	1441687077	2	49	51	49
Tue Sep 08 10:07:57 2015	1441687077	11	41	51	40
Tue Sep 08 10:07:58 2015	1441687078	1	51	51	50
Tue Sep 08 10:07:57 2015	1441687077	4	48	51	47
Tue Sep 08 10:07:56 2015	1441687076	2	49	52	49
Tue Sep 08 10:07:57 2015	1441687077	2	50	52	49
Tue Sep 08 10:07:58 2015	1441687078	3	49	52	48
Tue Sep 08 10:07:55 2015	1441687075	1	51	52	50
Tue Sep 08 10:07:58 2015	1441687078	3	49	52	48
Tue Sep 08 10:07:56 2015	1441687076	1	51	52	50
Tue Sep 08 10:07:56 2015	1441687076	3	49	52	48
Tue Sep 08 10:07:57 2015	1441687077	3	50	52	49
Tue Sep 08 10:07:56 2015	1441687076	2	51	52	50
Tue Sep 08 10:07:57 2015	1441687077	1	52	52	51
Tue Sep 08 10:07:56 2015	1441687076	3	50	52	49
Tue Sep 08 10:07:57 2015	1441687077	2	51	52	50
Tue Sep 08 10:07:57 2015	1441687077	2	50	53	49
Tue Sep 08 10:07:58 2015	1441687078	2	50	53	50
Tue Sep 08 10:07:57 2015	1441687077	1	52	53	52
Tue Sep 08 10:07:57 2015	1441687077	8	44	53	43
Tue Sep 08 10:07:57 2015	1441687077	2	51	53	51
